customer_id,segment,region,is_mobile_first,prior_90d_orders
C003151,high_value,west,1,4
C003152,occasional,west,0,1
C003153,growth,east,0,1
C003154,high_value,west,1,2
C003155,growth,east,0,0
C003156,growth,north,1,1
C003157,high_value,east,0,3
C003158,high_value,north,0,6
C003159,new,west,1,0
C003160,growth,south,0,1
C003161,new,north,1,0
C003162,new,south,0,0
C003163,high_value,east,1,5
C003164,occasional,west,0,1
C003165,occasional,east,1,1
C003166,occasional,north,1,0
C003167,high_value,west,1,3
C003168,growth,west,0,2
C003169,high_value,south,1,1
C003170,occasional,east,0,1
C003171,new,west,1,0
C003172,occasional,south,0,0
C003173,occasional,north,1,2
C003174,new,north,1,0
C003175,occasional,east,0,0
C003176,high_value,west,1,4
C003177,new,east,1,0
C003178,growth,east,0,0
C003179,high_value,south,1,3
C003180,occasional,south,1,1
C003181,new,north,1,0
C003182,growth,south,0,2
C003183,occasional,east,0,1
C003184,growth,west,0,2
C003185,high_value,west,0,2
C003186,high_value,west,1,2
C003187,occasional,north,1,1
C003188,new,west,1,0
C003189,high_value,north,1,1
C003190,growth,east,1,4
C003191,growth,west,0,6
C003192,high_value,west,1,6
C003193,occasional,east,1,3
C003194,occasional,south,1,1
C003195,occasional,east,1,0
C003196,growth,east,1,1
C003197,occasional,east,1,1
C003198,high_value,south,1,5
C003199,growth,south,1,3
C003200,new,east,0,2
C003201,occasional,north,0,0
C003202,new,west,0,0
C003203,new,north,0,0
C003204,occasional,west,0,0
C003205,new,north,1,2
C003206,growth,east,0,7
C003207,high_value,south,1,4
C003208,high_value,east,1,4
C003209,high_value,south,1,10
C003210,high_value,west,1,7
C003211,growth,north,0,2
C003212,occasional,west,1,0
C003213,occasional,east,0,1
C003214,occasional,west,0,1
C003215,high_value,north,1,4
C003216,occasional,north,1,1
C003217,growth,south,1,2
C003218,high_value,south,1,8
C003219,growth,west,0,4
C003220,growth,west,0,2
C003221,growth,south,0,2
C003222,new,west,1,0
C003223,occasional,north,0,2
C003224,occasional,east,0,0
C003225,high_value,north,1,9
C003226,new,east,1,0
C003227,occasional,south,1,1
C003228,growth,south,1,3
C003229,occasional,south,0,0
C003230,occasional,south,1,0
C003231,growth,west,1,1
C003232,high_value,west,0,7
C003233,occasional,south,1,2
C003234,high_value,south,1,4
C003235,growth,east,0,2
C003236,high_value,east,0,5
C003237,new,north,0,0
C003238,growth,east,1,2
C003239,growth,west,0,0
C003240,growth,west,0,3
C003241,new,east,0,0
C003242,occasional,south,1,1
C003243,new,south,1,1
C003244,growth,east,0,1
C003245,high_value,south,0,4
C003246,occasional,north,1,0
C003247,growth,east,1,2
C003248,new,north,0,0
C003249,new,west,1,0
C003250,occasional,south,1,1
C003251,new,south,1,0
C003252,occasional,north,1,0
C003253,growth,north,0,3
C003254,occasional,west,1,0
C003255,high_value,east,1,0
C003256,new,west,0,0
C003257,high_value,west,0,4
C003258,growth,north,1,2
C003259,occasional,south,1,1
C003260,high_value,west,0,4
C003261,high_value,south,1,4
C003262,occasional,east,1,0
C003263,high_value,east,1,9
C003264,occasional,east,1,0
C003265,growth,west,0,3
C003266,growth,west,1,1
C003267,growth,east,1,1
C003268,occasional,east,1,0
C003269,new,south,1,0
C003270,high_value,north,1,2
C003271,new,east,0,1
C003272,occasional,north,1,1
C003273,occasional,east,1,1
C003274,occasional,south,1,0
C003275,occasional,west,0,0
C003276,new,west,1,1
C003277,occasional,east,0,0
C003278,occasional,east,0,0
C003279,growth,south,1,1
C003280,high_value,south,0,2
C003281,occasional,north,1,1
C003282,high_value,north,0,4
C003283,growth,east,0,5
C003284,high_value,west,1,5
C003285,growth,north,0,0
C003286,occasional,south,1,2
C003287,occasional,east,1,0
C003288,growth,east,0,2
C003289,high_value,east,0,3
C003290,growth,east,1,2
C003291,growth,north,0,3
C003292,occasional,south,0,0
C003293,occasional,south,1,0
C003294,occasional,north,0,1
C003295,occasional,south,0,0
C003296,new,south,0,0
C003297,occasional,west,0,0
C003298,occasional,south,1,4
C003299,occasional,west,1,0
C003300,high_value,east,1,2
C003301,new,east,1,1
C003302,growth,west,1,2
C003303,growth,west,0,1
C003304,new,north,1,1
C003305,occasional,south,0,3
C003306,high_value,east,1,4
C003307,high_value,west,1,3
C003308,high_value,north,0,4
C003309,occasional,south,0,0
C003310,high_value,north,1,2
C003311,new,north,0,0
C003312,new,west,1,0
C003313,occasional,north,1,1
C003314,occasional,west,1,3
C003315,growth,west,0,2
C003316,high_value,west,1,2
C003317,occasional,north,0,1
C003318,high_value,north,1,6
C003319,high_value,south,1,3
C003320,growth,east,0,4
C003321,high_value,west,1,6
C003322,growth,south,1,2
C003323,occasional,north,1,0
C003324,new,west,1,0
C003325,occasional,west,1,2
C003326,new,east,1,1
C003327,growth,east,1,3
C003328,new,west,1,1
C003329,occasional,south,1,0
C003330,growth,north,1,4
C003331,new,east,1,1
C003332,growth,south,0,1
C003333,high_value,west,0,4
C003334,growth,west,1,2
C003335,growth,south,1,1
C003336,growth,south,1,1
C003337,occasional,south,1,1
C003338,new,east,1,0
C003339,growth,east,0,3
C003340,occasional,east,0,0
C003341,growth,east,1,1
C003342,new,west,0,0
C003343,growth,south,1,1
C003344,high_value,north,0,10
C003345,occasional,west,0,1
C003346,occasional,west,1,0
C003347,occasional,east,1,1
C003348,occasional,south,1,0
C003349,occasional,south,0,0
C003350,growth,south,1,2
C003351,high_value,north,0,5
C003352,high_value,east,1,7
C003353,high_value,south,1,6
C003354,growth,south,0,3
C003355,occasional,east,1,2
C003356,growth,west,1,3
C003357,occasional,north,0,3
C003358,occasional,west,1,1
C003359,occasional,east,0,0
C003360,occasional,west,0,3
C003361,growth,south,1,1
C003362,growth,west,1,2
C003363,occasional,east,1,0
C003364,occasional,east,0,1
C003365,growth,east,0,2
C003366,growth,south,0,3
C003367,occasional,east,0,0
C003368,occasional,west,1,1
C003369,high_value,west,1,2
C003370,growth,north,1,0
C003371,new,east,0,1
C003372,high_value,west,1,2
C003373,new,east,1,0
C003374,growth,south,1,2
C003375,occasional,south,1,0
C003376,growth,east,1,2
C003377,high_value,east,1,5
C003378,new,south,0,0
C003379,occasional,south,0,2
C003380,new,south,1,1
C003381,growth,north,0,6
C003382,new,north,1,0
C003383,new,north,0,0
C003384,occasional,south,1,1
C003385,growth,east,1,2
C003386,occasional,south,1,0
C003387,occasional,west,1,0
C003388,new,north,1,0
C003389,growth,south,0,2
C003390,growth,north,0,1
C003391,high_value,south,1,3
C003392,occasional,east,1,1
C003393,new,south,0,1
C003394,high_value,south,1,9
C003395,occasional,east,1,2
C003396,new,west,1,0
C003397,high_value,north,1,2
C003398,high_value,north,1,4
C003399,occasional,north,1,0
C003400,occasional,east,1,1
C003401,high_value,west,0,8
C003402,new,north,0,0
C003403,occasional,north,0,0
C003404,new,east,1,0
C003405,new,west,0,0
C003406,new,east,0,1
C003407,occasional,west,1,1
C003408,growth,east,1,1
C003409,occasional,north,0,1
C003410,high_value,south,1,4
C003411,occasional,west,0,0
C003412,high_value,east,0,8
C003413,occasional,north,0,1
C003414,high_value,north,0,9
C003415,growth,east,0,4
C003416,growth,south,0,2
C003417,occasional,east,0,2
C003418,occasional,south,1,2
C003419,high_value,south,0,5
C003420,new,east,1,0
C003421,new,north,1,0
C003422,growth,south,1,3
C003423,occasional,south,1,0
C003424,growth,west,1,2
C003425,growth,east,1,0
C003426,occasional,south,1,1
C003427,high_value,south,0,3
C003428,new,north,0,1
C003429,new,north,0,0
C003430,new,south,1,0
C003431,occasional,west,1,2
C003432,occasional,north,0,0
C003433,new,north,1,0
C003434,growth,east,0,3
C003435,high_value,north,0,0
C003436,occasional,west,1,2
C003437,growth,west,1,0
C003438,growth,west,1,2
C003439,high_value,south,1,7
C003440,occasional,south,1,0
C003441,growth,south,0,0
C003442,growth,north,0,2
C003443,high_value,east,1,8
C003444,growth,west,1,0
C003445,new,south,1,0
C003446,growth,north,1,1
C003447,occasional,east,0,0
C003448,occasional,south,1,1
C003449,growth,west,0,1
C003450,new,west,1,0
C003451,occasional,west,1,1
C003452,occasional,south,0,0
C003453,high_value,west,0,6
C003454,high_value,north,0,3
C003455,new,south,1,0
C003456,occasional,south,0,1
C003457,new,west,1,0
C003458,new,east,1,0
C003459,high_value,south,0,5
C003460,occasional,north,1,0
C003461,occasional,west,0,1
C003462,occasional,east,1,0
C003463,high_value,west,1,6
C003464,growth,south,1,5
C003465,occasional,north,0,1
C003466,occasional,south,0,3
C003467,occasional,east,1,0
C003468,growth,north,1,3
C003469,growth,north,1,1
C003470,new,west,1,0
C003471,growth,east,0,2
C003472,growth,south,1,5
C003473,occasional,east,1,0
C003474,growth,east,1,3
C003475,occasional,north,1,1
C003476,growth,south,0,4
C003477,new,south,0,1
C003478,new,north,1,0
C003479,new,north,0,0
C003480,occasional,south,1,0
C003481,growth,east,0,0
C003482,occasional,east,0,1
C003483,new,west,1,2
C003484,occasional,south,0,1
C003485,occasional,east,1,0
C003486,occasional,west,0,0
C003487,occasional,east,1,2
C003488,occasional,west,1,0
C003489,growth,north,0,2
C003490,occasional,west,1,2
C003491,occasional,east,1,2
C003492,high_value,east,1,5
C003493,new,north,1,0
C003494,occasional,east,0,1
C003495,high_value,west,0,4
C003496,new,east,0,1
C003497,occasional,north,1,0
C003498,occasional,south,1,1
C003499,growth,east,1,2
C003500,new,west,1,0
C003501,growth,south,0,2
C003502,occasional,west,1,2
C003503,high_value,west,1,3
C003504,occasional,south,0,0
C003505,occasional,north,1,0
C003506,occasional,west,1,0
C003507,occasional,east,0,2
C003508,new,west,1,0
C003509,occasional,west,0,1
C003510,growth,south,0,2
C003511,new,north,1,1
C003512,occasional,west,1,1
C003513,new,east,1,0
C003514,new,north,0,0
C003515,new,east,1,1
C003516,occasional,north,0,0
C003517,occasional,south,1,1
C003518,growth,south,1,0
C003519,occasional,south,1,0
C003520,occasional,east,1,1
C003521,occasional,west,1,0
C003522,new,south,1,1
C003523,high_value,east,0,4
C003524,growth,west,1,3
C003525,occasional,east,0,0
C003526,growth,south,1,7
C003527,high_value,east,0,3
C003528,growth,south,1,2
C003529,new,south,0,0
C003530,occasional,east,1,2
C003531,high_value,south,1,3
C003532,high_value,north,1,3
C003533,occasional,west,1,1
C003534,growth,east,1,3
C003535,occasional,north,1,1
C003536,occasional,south,0,1
C003537,growth,south,1,1
C003538,occasional,west,1,0
C003539,growth,west,0,2
C003540,growth,east,0,2
C003541,new,south,1,0
C003542,occasional,north,1,0
C003543,new,north,1,1
C003544,growth,north,1,2
C003545,growth,west,1,4
C003546,occasional,north,0,0
C003547,occasional,east,0,1
C003548,new,west,1,1
C003549,high_value,south,1,5
C003550,new,east,1,0
C003551,new,west,1,0
C003552,occasional,south,1,1
C003553,growth,south,0,4
C003554,occasional,north,1,0
C003555,growth,south,0,1
C003556,occasional,west,1,0
C003557,occasional,east,1,2
C003558,new,north,1,2
C003559,occasional,east,1,2
C003560,occasional,east,1,0
C003561,occasional,north,1,4
C003562,occasional,west,1,2
C003563,new,north,0,0
C003564,growth,south,0,2
C003565,new,south,1,1
C003566,new,east,1,0
C003567,new,west,1,0
C003568,occasional,north,1,2
C003569,new,south,0,0
C003570,growth,south,1,0
C003571,occasional,west,0,0
C003572,high_value,west,0,5
C003573,growth,south,0,0
C003574,growth,east,1,2
C003575,growth,west,1,3
C003576,growth,west,1,0
C003577,new,east,1,0
C003578,growth,east,0,0
C003579,occasional,west,1,0
C003580,high_value,north,1,2
C003581,occasional,south,1,2
C003582,occasional,east,1,1
C003583,growth,north,1,2
C003584,occasional,east,0,0
C003585,new,west,0,2
C003586,new,north,1,0
C003587,growth,west,1,5
C003588,occasional,south,1,0
C003589,occasional,west,1,0
C003590,growth,east,0,0
C003591,new,north,0,0
C003592,growth,east,0,2
C003593,new,north,0,0
C003594,high_value,north,1,6
C003595,high_value,west,0,2
C003596,new,west,0,0
C003597,new,north,0,0
C003598,new,south,1,0
C003599,new,north,0,0
C003600,growth,south,1,1
C003601,growth,west,0,3
C003602,high_value,north,0,6
C003603,occasional,east,0,2
C003604,growth,west,1,4
C003605,new,west,1,0
C003606,high_value,south,0,2
C003607,high_value,east,0,3
C003608,growth,south,0,1
C003609,growth,north,1,2
C003610,growth,north,0,6
C003611,occasional,east,0,0
C003612,growth,east,1,3
C003613,occasional,east,1,0
C003614,new,west,0,1
C003615,occasional,east,1,0
C003616,occasional,south,0,2
C003617,growth,south,1,3
C003618,growth,west,1,3
C003619,growth,west,1,3
C003620,new,north,0,1
C003621,occasional,west,0,1
C003622,growth,north,0,0
C003623,occasional,west,0,1
C003624,new,east,1,1
C003625,occasional,east,0,0
C003626,occasional,east,1,0
C003627,new,east,1,0
C003628,occasional,south,1,1
C003629,occasional,west,1,0
C003630,growth,east,0,2
C003631,high_value,east,1,5
C003632,new,south,0,0
C003633,occasional,north,0,1
C003634,growth,east,1,1
C003635,occasional,south,1,0
C003636,high_value,east,0,3
C003637,new,south,1,0
C003638,growth,west,0,2
C003639,new,east,1,1
C003640,occasional,south,1,0
C003641,growth,east,1,1
C003642,high_value,east,1,4
C003643,new,east,1,1
C003644,growth,east,1,1
C003645,high_value,west,1,6
C003646,occasional,south,0,0
C003647,growth,south,1,1
C003648,growth,south,1,1
C003649,growth,east,1,4
C003650,new,west,1,1
C003651,growth,east,1,1
C003652,growth,north,0,1
C003653,growth,west,1,5
C003654,growth,west,0,3
C003655,growth,south,1,1
C003656,high_value,north,1,3
C003657,growth,south,1,4
C003658,growth,west,0,0
C003659,new,east,0,0
C003660,high_value,north,1,7
C003661,growth,north,0,5
C003662,new,west,1,1
C003663,new,south,1,0
C003664,occasional,east,0,1
C003665,growth,south,1,3
C003666,growth,north,1,1
C003667,growth,south,1,2
C003668,high_value,east,0,2
C003669,growth,south,1,4
C003670,occasional,east,0,2
C003671,growth,south,1,2
C003672,occasional,south,0,0
C003673,growth,south,1,3
C003674,growth,south,1,2
C003675,occasional,south,1,0
C003676,new,east,1,0
C003677,growth,south,1,2
C003678,occasional,east,0,0
C003679,growth,south,1,3
C003680,high_value,south,1,3
C003681,occasional,west,0,0
C003682,growth,west,1,4
C003683,growth,south,1,1
C003684,occasional,south,1,0
C003685,growth,east,1,4
C003686,high_value,north,1,6
C003687,growth,south,0,1
C003688,new,east,1,0
C003689,occasional,east,1,1
C003690,growth,north,0,1
C003691,high_value,north,1,6
C003692,occasional,south,1,2
C003693,high_value,north,0,7
C003694,occasional,east,1,3
C003695,occasional,west,1,0
C003696,growth,south,0,1
C003697,growth,south,0,3
C003698,high_value,north,0,7
C003699,high_value,north,0,2
C003700,growth,east,1,0
C003701,new,south,1,0
C003702,growth,east,0,6
C003703,occasional,east,0,2
C003704,occasional,west,0,1
C003705,high_value,north,1,8
C003706,growth,east,0,0
C003707,growth,west,1,4
C003708,occasional,south,1,3
C003709,growth,north,1,3
C003710,occasional,south,1,0
C003711,new,west,0,0
C003712,occasional,west,1,1
C003713,new,south,0,0
C003714,occasional,north,1,1
C003715,new,south,1,0
C003716,new,north,1,0
C003717,occasional,east,1,3
C003718,new,west,0,1
C003719,new,north,1,0
C003720,occasional,east,1,0
C003721,occasional,west,1,1
C003722,occasional,east,1,0
C003723,new,west,1,0
C003724,growth,north,0,1
C003725,new,east,1,1
C003726,occasional,north,1,1
C003727,new,west,0,1
C003728,growth,south,0,2
C003729,occasional,north,1,2
C003730,occasional,east,0,2
C003731,new,east,0,0
C003732,new,south,1,0
C003733,occasional,south,1,2
C003734,occasional,north,0,1
C003735,growth,west,0,0
C003736,new,north,0,0
C003737,growth,west,1,1
C003738,occasional,east,0,0
C003739,occasional,east,1,2
C003740,growth,east,0,1
C003741,growth,west,0,4
C003742,growth,north,1,2
C003743,new,west,1,0
C003744,occasional,north,1,1
C003745,high_value,west,0,8
C003746,occasional,south,1,0
C003747,growth,west,0,1
C003748,new,north,1,0
C003749,growth,south,1,3
C003750,growth,east,1,2
C003751,high_value,west,0,5
C003752,occasional,north,1,3
C003753,occasional,north,1,1
C003754,occasional,east,1,1
C003755,occasional,north,0,1
C003756,growth,west,0,3
C003757,growth,north,1,5
C003758,growth,west,1,7
C003759,new,east,1,0
C003760,growth,west,1,2
C003761,new,north,0,0
C003762,growth,south,1,2
C003763,high_value,south,1,3
C003764,growth,north,0,2
C003765,high_value,north,1,5
C003766,occasional,south,1,0
C003767,occasional,east,1,1
C003768,growth,east,1,2
C003769,occasional,north,1,1
C003770,occasional,north,1,1
C003771,new,east,1,0
C003772,new,south,1,0
C003773,occasional,west,0,0
C003774,new,south,1,0
C003775,occasional,south,1,1
C003776,occasional,north,1,0
C003777,occasional,south,1,2
C003778,high_value,east,1,6
C003779,occasional,south,1,0
C003780,new,east,0,1
C003781,high_value,north,1,5
C003782,new,east,0,1
C003783,new,south,1,0
C003784,growth,west,1,1
C003785,occasional,south,1,1
C003786,new,north,1,0
C003787,new,east,0,0
C003788,high_value,north,0,1
C003789,growth,west,0,2
C003790,occasional,south,1,0
C003791,growth,west,0,4
C003792,growth,east,1,0
C003793,high_value,south,1,1
C003794,growth,east,1,7
C003795,occasional,north,1,0
C003796,occasional,north,0,2
C003797,occasional,west,0,0
C003798,occasional,west,1,1
C003799,growth,west,1,2
C003800,growth,south,0,3
C003801,high_value,south,0,2
C003802,growth,south,0,2
C003803,growth,east,1,0
C003804,growth,east,1,3
C003805,high_value,west,0,2
C003806,growth,west,1,2
C003807,occasional,south,0,1
C003808,occasional,east,0,2
C003809,new,east,0,1
C003810,occasional,west,1,0
C003811,occasional,south,0,0
C003812,high_value,north,0,5
C003813,occasional,south,1,0
C003814,high_value,east,1,3
C003815,growth,west,1,2
C003816,growth,west,1,0
C003817,growth,north,0,1
C003818,growth,east,0,2
C003819,occasional,north,1,1
C003820,new,south,1,0
C003821,occasional,west,1,0
C003822,occasional,west,1,0
C003823,occasional,north,1,1
C003824,high_value,north,0,3
C003825,occasional,east,0,4
C003826,occasional,south,0,0
C003827,growth,south,0,1
C003828,growth,west,1,2
C003829,new,west,0,1
C003830,occasional,west,1,0
C003831,occasional,west,1,2
C003832,occasional,west,1,1
C003833,growth,east,1,1
C003834,occasional,west,1,4
C003835,growth,east,1,3
C003836,growth,north,1,7
C003837,occasional,west,0,2
C003838,high_value,west,1,3
C003839,occasional,south,1,1
C003840,growth,south,0,2
C003841,occasional,east,1,1
C003842,occasional,east,1,0
C003843,occasional,east,0,1
C003844,occasional,south,1,1
C003845,new,west,1,1
C003846,occasional,west,1,2
C003847,occasional,west,1,0
C003848,occasional,east,0,1
C003849,growth,north,1,1
C003850,growth,west,0,3
C003851,growth,north,0,2
C003852,growth,north,0,3
C003853,growth,south,1,2
C003854,growth,north,1,3
C003855,occasional,east,0,4
C003856,growth,south,0,4
C003857,new,north,1,1
C003858,growth,north,1,4
C003859,occasional,north,0,1
C003860,high_value,east,1,1
C003861,occasional,west,1,1
C003862,high_value,south,0,7
C003863,occasional,north,1,0
C003864,growth,east,1,2
C003865,new,west,0,1
C003866,growth,north,0,3
C003867,occasional,west,1,1
C003868,growth,north,0,2
C003869,occasional,south,1,0
C003870,occasional,east,1,0
C003871,growth,north,0,2
C003872,growth,south,1,3
C003873,high_value,north,1,2
C003874,high_value,north,0,6
C003875,new,west,1,0
C003876,growth,north,1,5
C003877,high_value,north,0,3
C003878,new,north,1,0
C003879,high_value,north,0,1
C003880,growth,east,1,1
C003881,occasional,west,1,0
C003882,new,north,0,0
C003883,occasional,east,1,0
C003884,occasional,south,0,3
C003885,new,north,0,0
C003886,high_value,east,0,2
C003887,new,north,1,0
C003888,new,east,1,0
C003889,new,east,0,1
C003890,growth,east,1,1
C003891,high_value,north,0,4
C003892,occasional,south,0,1
C003893,occasional,east,1,1
C003894,occasional,west,1,1
C003895,new,north,0,0
C003896,occasional,south,1,1
C003897,growth,west,1,0
C003898,growth,south,1,3
C003899,high_value,south,0,3
C003900,growth,west,1,0
C003901,high_value,west,1,6
C003902,new,east,0,1
C003903,occasional,east,0,1
C003904,occasional,east,0,2
C003905,growth,south,1,4
C003906,occasional,west,0,3
C003907,new,north,0,1
C003908,new,north,0,0
C003909,occasional,east,1,1
C003910,new,west,1,0
C003911,occasional,west,1,2
C003912,occasional,east,1,0
C003913,new,south,1,0
C003914,growth,south,0,1
C003915,growth,south,1,3
C003916,growth,south,0,2
C003917,occasional,south,1,0
C003918,occasional,north,0,4
C003919,occasional,south,1,0
C003920,growth,west,0,3
C003921,growth,east,1,2
C003922,new,north,0,0
C003923,growth,south,1,4
C003924,new,south,1,0
C003925,growth,south,0,3
C003926,occasional,east,1,0
C003927,occasional,west,0,2
C003928,new,east,1,0
C003929,high_value,south,1,2
C003930,new,north,1,0
C003931,occasional,north,1,0
C003932,occasional,west,1,2
C003933,occasional,east,1,0
C003934,high_value,east,0,7
C003935,occasional,east,0,1
C003936,growth,west,1,2
C003937,growth,west,1,4
C003938,occasional,north,1,2
C003939,occasional,south,0,0
C003940,high_value,north,1,7
C003941,high_value,south,0,5
C003942,growth,east,1,1
C003943,growth,north,1,3
C003944,occasional,north,0,0
C003945,growth,south,1,3
C003946,new,east,1,0
C003947,growth,east,1,2
C003948,high_value,north,1,5
C003949,new,north,1,0
C003950,growth,west,0,2
C003951,growth,east,1,1
C003952,new,west,1,0
C003953,new,west,1,0
C003954,occasional,west,1,0
C003955,high_value,east,0,4
C003956,occasional,west,1,0
C003957,new,south,1,0
C003958,new,west,1,1
C003959,high_value,south,0,4
C003960,growth,south,0,1
C003961,growth,east,1,1
C003962,high_value,south,0,5
C003963,occasional,north,0,3
C003964,growth,west,0,1
C003965,growth,south,1,4
C003966,high_value,west,0,5
C003967,occasional,south,1,0
C003968,growth,west,1,1
C003969,growth,east,1,8
C003970,high_value,west,1,6
C003971,new,west,1,0
C003972,high_value,north,1,3
C003973,occasional,west,0,1
C003974,growth,west,0,1
C003975,high_value,east,1,5
C003976,growth,west,1,2
C003977,high_value,west,0,8
C003978,high_value,east,1,4
C003979,occasional,south,1,1
C003980,occasional,west,0,1
C003981,high_value,north,1,2
C003982,growth,east,1,3
C003983,occasional,west,0,0
C003984,growth,west,1,0
C003985,growth,south,1,2
C003986,high_value,north,0,6
C003987,growth,south,0,0
C003988,occasional,west,1,2
C003989,new,east,0,0
C003990,new,north,1,0
C003991,new,north,1,0
C003992,growth,south,1,0
C003993,high_value,south,1,3
C003994,growth,north,1,3
C003995,growth,south,0,2
C003996,high_value,south,1,5
C003997,high_value,north,0,3
C003998,occasional,north,1,0
C003999,growth,east,0,1
C004000,growth,west,1,1
C004001,occasional,west,1,0
C004002,growth,east,0,2
C004003,new,north,0,1
C004004,growth,west,1,1
C004005,occasional,west,1,0
C004006,growth,south,1,1
C004007,occasional,south,1,2
C004008,growth,north,1,4
C004009,growth,west,0,0
C004010,occasional,west,1,0
C004011,growth,north,1,3
C004012,growth,east,1,2
C004013,new,south,0,0
C004014,high_value,east,1,5
C004015,occasional,north,1,0
C004016,occasional,west,1,1
C004017,growth,south,0,5
C004018,occasional,west,1,1
C004019,high_value,north,1,2
C004020,occasional,east,1,1
C004021,growth,south,0,4
C004022,growth,west,1,1
C004023,growth,east,1,2
C004024,new,east,1,0
C004025,occasional,north,1,0
C004026,new,east,1,0
C004027,occasional,north,1,0
C004028,occasional,south,1,0
C004029,occasional,north,1,0
C004030,new,north,1,0
C004031,occasional,east,1,2
C004032,growth,north,1,1
C004033,occasional,east,1,1
C004034,occasional,west,1,1
C004035,high_value,north,1,2
C004036,growth,east,0,2
C004037,growth,south,0,7
C004038,new,south,0,0
C004039,growth,east,1,4
C004040,new,east,0,0
C004041,growth,east,0,3
C004042,occasional,north,1,1
C004043,high_value,east,1,3
C004044,new,south,0,0
C004045,occasional,south,0,1
C004046,growth,west,0,2
C004047,growth,north,0,3
C004048,growth,south,0,3
C004049,growth,south,0,1
C004050,occasional,north,1,1
C004051,new,west,1,0
C004052,occasional,south,0,1
C004053,occasional,east,1,2
C004054,growth,south,1,3
C004055,new,west,1,0
C004056,new,east,1,1
C004057,growth,south,1,2
C004058,new,west,1,0
C004059,growth,west,1,2
C004060,new,east,1,1
C004061,new,north,1,0
C004062,occasional,east,0,1
C004063,growth,east,1,0
C004064,occasional,south,0,2
C004065,high_value,north,1,5
C004066,occasional,east,1,3
C004067,growth,west,0,1
C004068,occasional,south,0,1
C004069,new,south,1,0
C004070,growth,north,0,1
C004071,growth,east,0,2
C004072,occasional,west,1,0
C004073,growth,west,1,1
C004074,growth,south,1,4
C004075,high_value,north,1,6
C004076,growth,south,0,2
C004077,occasional,west,1,4
C004078,occasional,north,0,1
C004079,growth,north,0,1
C004080,occasional,west,0,2
C004081,growth,east,1,1
C004082,growth,north,1,2
C004083,occasional,north,1,1
C004084,growth,south,0,1
C004085,occasional,east,1,3
C004086,new,west,0,0
C004087,occasional,west,1,0
C004088,occasional,south,1,1
C004089,high_value,south,0,0
C004090,growth,west,0,1
C004091,high_value,west,1,6
C004092,occasional,north,0,0
C004093,new,east,1,0
C004094,growth,east,0,3
C004095,growth,north,1,1
C004096,growth,west,1,3
C004097,occasional,south,1,1
C004098,occasional,east,1,0
C004099,occasional,south,0,1
C004100,new,east,1,0
C004101,growth,west,1,6
C004102,occasional,south,1,1
C004103,occasional,south,1,2
C004104,growth,west,0,4
C004105,new,west,1,0
C004106,high_value,west,0,2
C004107,occasional,west,0,0
C004108,occasional,east,1,0
C004109,new,west,0,1
C004110,occasional,west,1,0
C004111,growth,north,1,4
C004112,new,east,1,0
C004113,occasional,north,1,0
C004114,occasional,east,1,1
C004115,occasional,south,1,0
C004116,growth,south,0,2
C004117,occasional,west,1,0
C004118,new,east,0,0
C004119,growth,east,1,0
C004120,occasional,west,0,3
C004121,new,north,1,0
C004122,occasional,east,1,3
C004123,new,north,1,0
C004124,growth,north,0,6
C004125,new,north,0,2
C004126,growth,east,1,6
C004127,occasional,east,0,1
C004128,occasional,west,0,2
C004129,occasional,south,1,2
C004130,new,west,1,0
C004131,occasional,south,0,2
C004132,occasional,north,0,0
C004133,growth,north,1,5
C004134,occasional,north,1,1
C004135,occasional,south,1,0
C004136,high_value,south,0,6
C004137,occasional,west,1,0
C004138,new,north,1,0
C004139,occasional,south,1,2
C004140,occasional,west,0,2
C004141,growth,north,0,0
C004142,occasional,south,1,2
C004143,high_value,north,1,3
C004144,growth,east,0,1
C004145,occasional,west,1,2
C004146,growth,north,1,4
C004147,high_value,south,0,5
C004148,occasional,south,1,1
C004149,growth,west,1,4
C004150,growth,west,1,1
C004151,growth,north,0,1
C004152,occasional,south,0,1
C004153,growth,west,1,3
C004154,occasional,north,0,3
C004155,occasional,west,0,2
C004156,high_value,north,0,1
C004157,new,east,1,0
C004158,high_value,west,1,3
C004159,occasional,east,0,1
C004160,growth,west,1,8
C004161,occasional,east,1,1
C004162,growth,north,1,4
C004163,new,east,0,1
C004164,growth,east,1,2
C004165,occasional,south,1,1
C004166,growth,north,0,3
C004167,high_value,east,1,5
C004168,growth,east,1,3
C004169,occasional,west,1,1
C004170,occasional,north,1,0
C004171,new,east,0,0
C004172,occasional,west,1,1
C004173,new,west,0,1
C004174,growth,west,1,3
C004175,occasional,north,1,1
C004176,occasional,north,1,0
C004177,occasional,east,1,1
C004178,new,south,1,0
C004179,occasional,north,1,0
C004180,new,north,0,1
C004181,occasional,north,1,2
C004182,high_value,south,0,7
C004183,occasional,east,1,0
C004184,occasional,north,1,0
C004185,new,north,1,0
C004186,new,south,1,0
C004187,high_value,west,1,3
C004188,high_value,west,1,2
C004189,high_value,south,1,8
C004190,occasional,north,0,0
C004191,high_value,north,1,1
C004192,occasional,west,0,2
C004193,occasional,south,1,0
C004194,new,north,1,1
C004195,growth,west,1,3
C004196,occasional,east,1,1
C004197,high_value,south,0,6
C004198,new,south,0,0
C004199,growth,north,1,3
